Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2023-02-11 10:00:00,Denmark,East Denmark,DK-DK2,42.4,101.75,92.88,91.23,entsoe.eu,False,
2023-02-11 11:00:00,Denmark,East Denmark,DK-DK2,41.46,102.07,93.03,91.27,entsoe.eu,False,
2023-02-11 12:00:00,Denmark,East Denmark,DK-DK2,44.4,112.38,92.52,91.17,entsoe.eu,False,
2023-02-11 13:00:00,Denmark,East Denmark,DK-DK2,52.93,125.84,91.06,89.51,entsoe.eu,False,
2023-02-11 14:00:00,Denmark,East Denmark,DK-DK2,63.16,139.39,89.29,85.93,entsoe.eu,False,
2023-02-11 15:00:00,Denmark,East Denmark,DK-DK2,68.13,146.2,88.42,81.95,entsoe.eu,False,
2023-02-11 16:00:00,Denmark,East Denmark,DK-DK2,66.86,136.98,88.77,78.67,entsoe.eu,False,
2023-02-11 17:00:00,Denmark,East Denmark,DK-DK2,77.77,137.92,87.1,77.04,entsoe.eu,False,
2023-02-11 18:00:00,Denmark,East Denmark,DK-DK2,90.69,153.18,84.83,77.08,entsoe.eu,False,
2023-02-11 19:00:00,Denmark,East Denmark,DK-DK2,96.05,168.6,83.87,76.78,entsoe.eu,False,
2023-02-11 20:00:00,Denmark,East Denmark,DK-DK2,80.99,153.89,86.61,73.89,entsoe.eu,False,
2023-02-11 21:00:00,Denmark,East Denmark,DK-DK2,75.17,148.36,87.6,72.12,entsoe.eu,False,
2023-02-11 22:00:00,Denmark,East Denmark,DK-DK2,77.37,151.13,87.23,70.36,entsoe.eu,False,
2023-02-11 23:00:00,Denmark,East Denmark,DK-DK2,82.53,169.54,86.32,71.3,entsoe.eu,False,
2023-02-12 00:00:00,Denmark,East Denmark,DK-DK2,72.87,153.08,87.73,71.88,entsoe.eu,False,
2023-02-12 01:00:00,Denmark,East Denmark,DK-DK2,71.69,150.43,87.92,72.69,entsoe.eu,False,
2023-02-12 02:00:00,Denmark,East Denmark,DK-DK2,65.96,146.6,88.91,73.85,entsoe.eu,False,
2023-02-12 03:00:00,Denmark,East Denmark,DK-DK2,67.27,149.34,88.71,75.13,entsoe.eu,False,
2023-02-12 04:00:00,Denmark,East Denmark,DK-DK2,69.76,149.99,88.45,74.17,entsoe.eu,False,
2023-02-12 05:00:00,Denmark,East Denmark,DK-DK2,71.84,150.85,88.11,73.6,entsoe.eu,False,
2023-02-12 06:00:00,Denmark,East Denmark,DK-DK2,78.36,158.37,87.18,73.59,entsoe.eu,False,
2023-02-12 07:00:00,Denmark,East Denmark,DK-DK2,75.52,151.36,87.66,73.14,entsoe.eu,False,
2023-02-12 08:00:00,Denmark,East Denmark,DK-DK2,70.8,148.06,88.24,74.35,entsoe.eu,False,
2023-02-12 09:00:00,Denmark,East Denmark,DK-DK2,64.12,140.67,89.23,77.62,entsoe.eu,False,
2023-02-12 10:00:00,Denmark,East Denmark,DK-DK2,60.09,134.35,89.79,79.74,entsoe.eu,False,
2023-02-12 11:00:00,Denmark,East Denmark,DK-DK2,56.82,126.15,90.36,80.83,entsoe.eu,False,
2023-02-12 12:00:00,Denmark,East Denmark,DK-DK2,48.23,103.97,91.9,80.03,entsoe.eu,False,
2023-02-12 13:00:00,Denmark,East Denmark,DK-DK2,48.59,103.78,91.83,79.49,entsoe.eu,False,
2023-02-12 14:00:00,Denmark,East Denmark,DK-DK2,50.67,108.19,91.45,80.37,entsoe.eu,False,
2023-02-12 15:00:00,Denmark,East Denmark,DK-DK2,55.15,120.52,90.69,79.84,entsoe.eu,False,
2023-02-12 16:00:00,Denmark,East Denmark,DK-DK2,50.61,120.27,91.53,81.15,entsoe.eu,False,
2023-02-12 17:00:00,Denmark,East Denmark,DK-DK2,51.0,119.3,91.61,81.36,entsoe.eu,False,
2023-02-12 18:00:00,Denmark,East Denmark,DK-DK2,41.82,109.37,93.02,82.23,entsoe.eu,False,
2023-02-12 19:00:00,Denmark,East Denmark,DK-DK2,41.14,108.1,93.1,82.0,entsoe.eu,False,
2023-02-12 20:00:00,Denmark,East Denmark,DK-DK2,46.22,108.72,92.23,79.49,entsoe.eu,False,
2023-02-12 21:00:00,Denmark,East Denmark,DK-DK2,48.2,111.42,91.95,80.15,entsoe.eu,False,
2023-02-12 22:00:00,Denmark,East Denmark,DK-DK2,46.85,109.47,92.22,81.34,entsoe.eu,False,
2023-02-12 23:00:00,Denmark,East Denmark,DK-DK2,41.87,94.66,92.84,81.21,entsoe.eu,False,
2023-02-13 00:00:00,Denmark,East Denmark,DK-DK2,42.12,93.62,92.79,80.49,entsoe.eu,False,
2023-02-13 01:00:00,Denmark,East Denmark,DK-DK2,43.18,95.08,92.58,80.82,entsoe.eu,False,
2023-02-13 02:00:00,Denmark,East Denmark,DK-DK2,43.53,95.77,92.53,81.19,entsoe.eu,False,
2023-02-13 03:00:00,Denmark,East Denmark,DK-DK2,44.35,98.52,92.38,82.13,entsoe.eu,False,
2023-02-13 04:00:00,Denmark,East Denmark,DK-DK2,46.16,100.37,92.09,82.02,entsoe.eu,False,
2023-02-13 05:00:00,Denmark,East Denmark,DK-DK2,61.11,124.19,89.66,80.39,entsoe.eu,False,
2023-02-13 06:00:00,Denmark,East Denmark,DK-DK2,72.18,142.2,88.14,78.59,entsoe.eu,False,
2023-02-13 07:00:00,Denmark,East Denmark,DK-DK2,69.82,140.78,88.49,79.18,entsoe.eu,False,
2023-02-13 08:00:00,Denmark,East Denmark,DK-DK2,63.08,133.38,89.4,80.13,entsoe.eu,False,
2023-02-13 09:00:00,Denmark,East Denmark,DK-DK2,61.0,129.5,89.67,80.03,entsoe.eu,False,
2023-02-13 10:00:00,Denmark,East Denmark,DK-DK2,58.37,123.4,90.08,80.73,entsoe.eu,False,
2023-02-13 11:00:00,Denmark,East Denmark,DK-DK2,59.01,119.36,89.97,79.66,entsoe.eu,False,
2023-02-13 12:00:00,Denmark,East Denmark,DK-DK2,60.85,121.0,89.51,78.93,entsoe.eu,False,
2023-02-13 13:00:00,Denmark,East Denmark,DK-DK2,64.39,130.22,88.54,78.48,entsoe.eu,False,
2023-02-13 14:00:00,Denmark,East Denmark,DK-DK2,73.79,139.15,86.42,76.05,entsoe.eu,False,
2023-02-13 15:00:00,Denmark,East Denmark,DK-DK2,81.79,145.44,85.36,73.42,entsoe.eu,False,
2023-02-13 16:00:00,Denmark,East Denmark,DK-DK2,83.81,160.14,85.06,73.77,entsoe.eu,False,
2023-02-13 17:00:00,Denmark,East Denmark,DK-DK2,86.07,165.0,84.65,72.5,entsoe.eu,False,
2023-02-13 18:00:00,Denmark,East Denmark,DK-DK2,86.83,167.28,84.53,70.77,entsoe.eu,False,
2023-02-13 19:00:00,Denmark,East Denmark,DK-DK2,87.95,170.7,84.34,69.38,entsoe.eu,False,
2023-02-13 20:00:00,Denmark,East Denmark,DK-DK2,91.56,180.51,83.69,68.31,entsoe.eu,False,
2023-02-13 21:00:00,Denmark,East Denmark,DK-DK2,99.09,189.42,82.33,66.83,entsoe.eu,False,
2023-02-13 22:00:00,Denmark,East Denmark,DK-DK2,95.06,182.12,83.74,66.76,entsoe.eu,False,
2023-02-13 23:00:00,Denmark,East Denmark,DK-DK2,81.67,171.84,86.61,69.11,entsoe.eu,False,
2023-02-14 00:00:00,Denmark,East Denmark,DK-DK2,75.14,166.91,87.85,69.25,entsoe.eu,False,
2023-02-14 01:00:00,Denmark,East Denmark,DK-DK2,74.66,169.22,87.92,69.76,entsoe.eu,False,
2023-02-14 02:00:00,Denmark,East Denmark,DK-DK2,76.18,173.73,87.7,70.0,entsoe.eu,False,
2023-02-14 03:00:00,Denmark,East Denmark,DK-DK2,78.97,179.54,87.23,70.62,entsoe.eu,False,
2023-02-14 04:00:00,Denmark,East Denmark,DK-DK2,85.65,187.51,86.08,70.46,entsoe.eu,False,
2023-02-14 05:00:00,Denmark,East Denmark,DK-DK2,88.01,189.89,85.62,70.68,entsoe.eu,False,
2023-02-14 06:00:00,Denmark,East Denmark,DK-DK2,100.17,206.46,82.58,68.96,entsoe.eu,False,
2023-02-14 07:00:00,Denmark,East Denmark,DK-DK2,101.28,206.71,81.95,67.63,entsoe.eu,False,
2023-02-14 08:00:00,Denmark,East Denmark,DK-DK2,106.35,207.18,80.83,65.88,entsoe.eu,False,
2023-02-14 09:00:00,Denmark,East Denmark,DK-DK2,105.46,207.35,80.97,65.9,entsoe.eu,False,
2023-02-14 10:00:00,Denmark,East Denmark,DK-DK2,101.67,198.69,81.69,65.74,entsoe.eu,False,
2023-02-14 11:00:00,Denmark,East Denmark,DK-DK2,101.42,197.24,81.93,65.99,entsoe.eu,False,
2023-02-14 12:00:00,Denmark,East Denmark,DK-DK2,104.27,199.27,81.22,65.3,entsoe.eu,False,
2023-02-14 13:00:00,Denmark,East Denmark,DK-DK2,106.07,201.32,81.08,65.39,entsoe.eu,False,
2023-02-14 14:00:00,Denmark,East Denmark,DK-DK2,104.58,198.55,81.9,66.42,entsoe.eu,False,
2023-02-14 15:00:00,Denmark,East Denmark,DK-DK2,104.31,202.9,82.0,67.03,entsoe.eu,False,
2023-02-14 16:00:00,Denmark,East Denmark,DK-DK2,97.95,200.62,83.33,68.31,entsoe.eu,False,
2023-02-14 17:00:00,Denmark,East Denmark,DK-DK2,98.14,201.34,83.23,68.89,entsoe.eu,False,
2023-02-14 18:00:00,Denmark,East Denmark,DK-DK2,95.59,197.23,83.7,69.11,entsoe.eu,False,
2023-02-14 19:00:00,Denmark,East Denmark,DK-DK2,91.9,192.03,84.92,69.28,entsoe.eu,False,
2023-02-14 20:00:00,Denmark,East Denmark,DK-DK2,90.16,187.89,85.23,69.17,entsoe.eu,False,
2023-02-14 21:00:00,Denmark,East Denmark,DK-DK2,90.92,187.14,85.09,68.69,entsoe.eu,False,
2023-02-14 22:00:00,Denmark,East Denmark,DK-DK2,88.2,181.61,85.53,68.36,entsoe.eu,False,
2023-02-14 23:00:00,Denmark,East Denmark,DK-DK2,88.27,181.88,85.56,69.16,entsoe.eu,False,
2023-02-15 00:00:00,Denmark,East Denmark,DK-DK2,89.67,184.32,85.35,68.83,entsoe.eu,False,
2023-02-15 01:00:00,Denmark,East Denmark,DK-DK2,86.71,179.83,85.86,69.02,entsoe.eu,False,
2023-02-15 02:00:00,Denmark,East Denmark,DK-DK2,89.29,184.8,85.45,69.7,entsoe.eu,False,
2023-02-15 03:00:00,Denmark,East Denmark,DK-DK2,91.5,186.43,85.04,69.36,entsoe.eu,False,
2023-02-15 04:00:00,Denmark,East Denmark,DK-DK2,93.83,190.46,84.59,69.31,entsoe.eu,False,
2023-02-15 05:00:00,Denmark,East Denmark,DK-DK2,97.73,193.94,83.28,68.86,entsoe.eu,False,
2023-02-15 06:00:00,Denmark,East Denmark,DK-DK2,121.81,227.03,78.65,67.68,entsoe.eu,False,
2023-02-15 07:00:00,Denmark,East Denmark,DK-DK2,121.97,227.09,78.0,67.41,entsoe.eu,False,
2023-02-15 08:00:00,Denmark,East Denmark,DK-DK2,99.96,195.66,81.79,69.12,entsoe.eu,False,
2023-02-15 09:00:00,Denmark,East Denmark,DK-DK2,94.72,191.08,82.82,71.11,entsoe.eu,False,
2023-02-15 10:00:00,Denmark,East Denmark,DK-DK2,85.36,177.4,84.63,71.38,entsoe.eu,False,
2023-02-15 11:00:00,Denmark,East Denmark,DK-DK2,100.12,198.92,81.94,69.89,entsoe.eu,False,
2023-02-15 12:00:00,Denmark,East Denmark,DK-DK2,121.69,227.93,78.59,68.61,entsoe.eu,False,
2023-02-15 13:00:00,Denmark,East Denmark,DK-DK2,98.94,197.09,83.62,69.93,entsoe.eu,False,
2023-02-15 14:00:00,Denmark,East Denmark,DK-DK2,98.06,191.75,83.9,69.05,entsoe.eu,False,
2023-02-15 15:00:00,Denmark,East Denmark,DK-DK2,101.79,192.0,82.92,68.54,entsoe.eu,False,
2023-02-15 16:00:00,Denmark,East Denmark,DK-DK2,111.06,203.9,80.95,67.95,entsoe.eu,False,
2023-02-15 17:00:00,Denmark,East Denmark,DK-DK2,121.16,215.6,78.79,67.86,entsoe.eu,False,
2023-02-15 18:00:00,Denmark,East Denmark,DK-DK2,115.87,207.05,79.64,68.91,entsoe.eu,False,
2023-02-15 19:00:00,Denmark,East Denmark,DK-DK2,93.64,177.87,84.25,70.28,entsoe.eu,False,
2023-02-15 20:00:00,Denmark,East Denmark,DK-DK2,94.98,180.42,84.17,71.36,entsoe.eu,False,
2023-02-15 21:00:00,Denmark,East Denmark,DK-DK2,93.07,178.36,84.7,71.01,entsoe.eu,False,
2023-02-15 22:00:00,Denmark,East Denmark,DK-DK2,86.3,168.55,85.83,70.22,entsoe.eu,False,
2023-02-15 23:00:00,Denmark,East Denmark,DK-DK2,86.55,173.43,85.53,71.93,entsoe.eu,False,
2023-02-16 00:00:00,Denmark,East Denmark,DK-DK2,75.54,163.63,87.19,71.58,entsoe.eu,False,
2023-02-16 01:00:00,Denmark,East Denmark,DK-DK2,75.24,153.22,87.26,70.79,entsoe.eu,False,
2023-02-16 02:00:00,Denmark,East Denmark,DK-DK2,70.89,144.26,88.01,70.0,entsoe.eu,False,
2023-02-16 03:00:00,Denmark,East Denmark,DK-DK2,69.44,148.28,88.26,71.58,entsoe.eu,False,
2023-02-16 04:00:00,Denmark,East Denmark,DK-DK2,76.09,158.33,87.27,72.19,entsoe.eu,False,
2023-02-16 05:00:00,Denmark,East Denmark,DK-DK2,98.75,191.66,83.68,73.58,entsoe.eu,False,
2023-02-16 06:00:00,Denmark,East Denmark,DK-DK2,101.4,192.47,83.03,73.25,entsoe.eu,False,
2023-02-16 07:00:00,Denmark,East Denmark,DK-DK2,100.24,190.89,82.77,73.1,entsoe.eu,False,
2023-02-16 08:00:00,Denmark,East Denmark,DK-DK2,98.66,186.61,82.65,71.28,entsoe.eu,False,
2023-02-16 09:00:00,Denmark,East Denmark,DK-DK2,95.38,180.42,83.47,71.13,entsoe.eu,False,
2023-02-16 10:00:00,Denmark,East Denmark,DK-DK2,96.78,181.33,83.27,70.77,entsoe.eu,False,
2023-02-16 11:00:00,Denmark,East Denmark,DK-DK2,92.21,176.07,84.07,71.8,entsoe.eu,False,
2023-02-16 12:00:00,Denmark,East Denmark,DK-DK2,94.54,178.71,83.64,72.4,entsoe.eu,False,
2023-02-16 13:00:00,Denmark,East Denmark,DK-DK2,100.06,185.11,82.18,71.91,entsoe.eu,False,
2023-02-16 14:00:00,Denmark,East Denmark,DK-DK2,95.71,178.34,82.9,70.89,entsoe.eu,False,
2023-02-16 15:00:00,Denmark,East Denmark,DK-DK2,100.94,188.77,81.95,71.68,entsoe.eu,False,
2023-02-16 16:00:00,Denmark,East Denmark,DK-DK2,128.41,229.57,76.66,71.13,entsoe.eu,False,
2023-02-16 17:00:00,Denmark,East Denmark,DK-DK2,101.51,193.22,81.87,71.44,entsoe.eu,False,
2023-02-16 18:00:00,Denmark,East Denmark,DK-DK2,101.66,196.25,83.07,73.75,entsoe.eu,False,
2023-02-16 19:00:00,Denmark,East Denmark,DK-DK2,103.88,198.43,82.84,73.11,entsoe.eu,False,
2023-02-16 20:00:00,Denmark,East Denmark,DK-DK2,94.18,185.55,84.44,72.37,entsoe.eu,False,
2023-02-16 21:00:00,Denmark,East Denmark,DK-DK2,78.68,161.58,86.87,73.59,entsoe.eu,False,
2023-02-16 22:00:00,Denmark,East Denmark,DK-DK2,77.8,151.88,86.8,72.03,entsoe.eu,False,
2023-02-16 23:00:00,Denmark,East Denmark,DK-DK2,65.88,136.46,88.74,73.01,entsoe.eu,False,
2023-02-17 00:00:00,Denmark,East Denmark,DK-DK2,58.92,126.8,90.09,76.63,entsoe.eu,False,
2023-02-17 01:00:00,Denmark,East Denmark,DK-DK2,59.76,124.47,89.9,77.97,entsoe.eu,False,
2023-02-17 02:00:00,Denmark,East Denmark,DK-DK2,64.88,132.29,89.01,81.51,entsoe.eu,False,
2023-02-17 03:00:00,Denmark,East Denmark,DK-DK2,60.74,128.7,89.7,84.11,entsoe.eu,False,
2023-02-17 04:00:00,Denmark,East Denmark,DK-DK2,59.3,125.52,89.97,84.77,entsoe.eu,False,
2023-02-17 05:00:00,Denmark,East Denmark,DK-DK2,57.87,121.46,90.21,83.76,entsoe.eu,False,
2023-02-17 06:00:00,Denmark,East Denmark,DK-DK2,79.35,153.46,86.49,86.41,entsoe.eu,False,
2023-02-17 07:00:00,Denmark,East Denmark,DK-DK2,83.63,151.21,85.83,85.75,entsoe.eu,False,
2023-02-17 08:00:00,Denmark,East Denmark,DK-DK2,80.47,149.56,86.31,86.26,entsoe.eu,False,
2023-02-17 09:00:00,Denmark,East Denmark,DK-DK2,71.64,144.55,87.76,86.02,entsoe.eu,False,
2023-02-17 10:00:00,Denmark,East Denmark,DK-DK2,69.82,130.6,88.1,85.54,entsoe.eu,False,
2023-02-17 11:00:00,Denmark,East Denmark,DK-DK2,65.76,127.94,88.84,88.82,entsoe.eu,False,
2023-02-17 12:00:00,Denmark,East Denmark,DK-DK2,83.8,148.64,87.13,86.59,entsoe.eu,False,
2023-02-17 13:00:00,Denmark,East Denmark,DK-DK2,88.33,146.61,86.49,85.9,entsoe.eu,False,
2023-02-17 14:00:00,Denmark,East Denmark,DK-DK2,88.92,143.35,85.93,85.51,entsoe.eu,False,
2023-02-17 15:00:00,Denmark,East Denmark,DK-DK2,66.6,120.54,88.69,85.92,entsoe.eu,False,
2023-02-17 16:00:00,Denmark,East Denmark,DK-DK2,64.85,119.32,89.05,84.05,entsoe.eu,False,
2023-02-17 17:00:00,Denmark,East Denmark,DK-DK2,67.36,131.34,88.8,80.82,entsoe.eu,False,
2023-02-17 18:00:00,Denmark,East Denmark,DK-DK2,92.91,156.59,85.24,78.53,entsoe.eu,False,
2023-02-17 19:00:00,Denmark,East Denmark,DK-DK2,141.2,208.26,79.45,76.5,entsoe.eu,False,
2023-02-17 20:00:00,Denmark,East Denmark,DK-DK2,155.04,232.7,77.56,76.09,entsoe.eu,False,
2023-02-17 21:00:00,Denmark,East Denmark,DK-DK2,155.9,234.59,77.54,76.02,entsoe.eu,False,
2023-02-17 22:00:00,Denmark,East Denmark,DK-DK2,155.73,232.02,77.67,76.1,entsoe.eu,False,
2023-02-17 23:00:00,Denmark,East Denmark,DK-DK2,88.44,142.4,86.28,80.56,entsoe.eu,False,
2023-02-18 00:00:00,Denmark,East Denmark,DK-DK2,59.73,105.33,90.98,81.31,entsoe.eu,False,
2023-02-18 01:00:00,Denmark,East Denmark,DK-DK2,51.44,92.51,91.85,83.09,entsoe.eu,False,
2023-02-18 02:00:00,Denmark,East Denmark,DK-DK2,45.4,85.47,92.51,84.3,entsoe.eu,False,
2023-02-18 03:00:00,Denmark,East Denmark,DK-DK2,45.24,84.49,92.52,86.9,entsoe.eu,False,
2023-02-18 04:00:00,Denmark,East Denmark,DK-DK2,46.11,85.33,92.37,87.44,entsoe.eu,False,
2023-02-18 05:00:00,Denmark,East Denmark,DK-DK2,66.98,111.62,88.88,87.17,entsoe.eu,False,
2023-02-18 06:00:00,Denmark,East Denmark,DK-DK2,86.35,136.9,85.78,84.45,entsoe.eu,False,
2023-02-18 07:00:00,Denmark,East Denmark,DK-DK2,74.9,125.97,87.67,83.71,entsoe.eu,False,
2023-02-18 08:00:00,Denmark,East Denmark,DK-DK2,72.57,125.27,88.04,83.07,entsoe.eu,False,
2023-02-18 09:00:00,Denmark,East Denmark,DK-DK2,71.96,125.29,88.13,83.08,entsoe.eu,False,
2023-02-18 10:00:00,Denmark,East Denmark,DK-DK2,79.04,135.67,86.95,82.06,entsoe.eu,False,
2023-02-18 11:00:00,Denmark,East Denmark,DK-DK2,73.37,128.9,87.94,80.42,entsoe.eu,False,
2023-02-18 12:00:00,Denmark,East Denmark,DK-DK2,82.17,140.31,86.47,80.48,entsoe.eu,False,
2023-02-18 13:00:00,Denmark,East Denmark,DK-DK2,97.67,161.04,83.98,82.73,entsoe.eu,False,
2023-02-18 14:00:00,Denmark,East Denmark,DK-DK2,77.77,133.33,87.18,79.72,entsoe.eu,False,
2023-02-18 15:00:00,Denmark,East Denmark,DK-DK2,76.28,130.41,87.44,78.25,entsoe.eu,False,
2023-02-18 16:00:00,Denmark,East Denmark,DK-DK2,75.54,131.54,87.55,78.19,entsoe.eu,False,
2023-02-18 17:00:00,Denmark,East Denmark,DK-DK2,75.82,132.72,87.49,79.16,entsoe.eu,False,
2023-02-18 18:00:00,Denmark,East Denmark,DK-DK2,74.07,128.14,87.79,80.05,entsoe.eu,False,
2023-02-18 19:00:00,Denmark,East Denmark,DK-DK2,77.21,132.11,87.26,80.07,entsoe.eu,False,
2023-02-18 20:00:00,Denmark,East Denmark,DK-DK2,75.58,131.64,87.56,79.6,entsoe.eu,False,
2023-02-18 21:00:00,Denmark,East Denmark,DK-DK2,76.15,132.18,87.48,78.09,entsoe.eu,False,
2023-02-18 22:00:00,Denmark,East Denmark,DK-DK2,77.37,128.21,87.28,77.02,entsoe.eu,False,
2023-02-18 23:00:00,Denmark,East Denmark,DK-DK2,76.52,131.28,87.43,76.44,entsoe.eu,False,
2023-02-19 00:00:00,Denmark,East Denmark,DK-DK2,75.4,129.9,87.63,75.87,entsoe.eu,False,
2023-02-19 01:00:00,Denmark,East Denmark,DK-DK2,76.59,130.8,87.42,75.76,entsoe.eu,False,
2023-02-19 02:00:00,Denmark,East Denmark,DK-DK2,78.22,133.34,87.16,76.04,entsoe.eu,False,
2023-02-19 03:00:00,Denmark,East Denmark,DK-DK2,79.21,128.85,86.99,74.76,entsoe.eu,False,
2023-02-19 04:00:00,Denmark,East Denmark,DK-DK2,76.33,131.29,87.49,76.19,entsoe.eu,False,
2023-02-19 05:00:00,Denmark,East Denmark,DK-DK2,80.35,136.08,86.79,76.31,entsoe.eu,False,
2023-02-19 06:00:00,Denmark,East Denmark,DK-DK2,83.09,139.55,86.31,75.59,entsoe.eu,False,
2023-02-19 07:00:00,Denmark,East Denmark,DK-DK2,77.64,132.99,87.23,76.34,entsoe.eu,False,
2023-02-19 08:00:00,Denmark,East Denmark,DK-DK2,51.28,104.98,91.36,79.9,entsoe.eu,False,
2023-02-19 09:00:00,Denmark,East Denmark,DK-DK2,37.18,93.1,93.78,83.64,entsoe.eu,False,
2023-02-19 10:00:00,Denmark,East Denmark,DK-DK2,35.61,92.61,94.08,86.5,entsoe.eu,False,
2023-02-19 11:00:00,Denmark,East Denmark,DK-DK2,36.84,93.88,93.85,87.26,entsoe.eu,False,
2023-02-19 12:00:00,Denmark,East Denmark,DK-DK2,33.53,87.97,94.42,85.31,entsoe.eu,False,
2023-02-19 13:00:00,Denmark,East Denmark,DK-DK2,33.57,87.22,94.43,84.25,entsoe.eu,False,
2023-02-19 14:00:00,Denmark,East Denmark,DK-DK2,42.83,97.47,92.95,84.02,entsoe.eu,False,
2023-02-19 15:00:00,Denmark,East Denmark,DK-DK2,71.17,128.43,88.37,80.21,entsoe.eu,False,
2023-02-19 16:00:00,Denmark,East Denmark,DK-DK2,75.83,132.1,87.49,78.24,entsoe.eu,False,
2023-02-19 17:00:00,Denmark,East Denmark,DK-DK2,76.09,131.25,87.45,79.32,entsoe.eu,False,
2023-02-19 18:00:00,Denmark,East Denmark,DK-DK2,91.23,151.27,84.9,80.97,entsoe.eu,False,
2023-02-19 19:00:00,Denmark,East Denmark,DK-DK2,87.2,144.5,85.63,80.47,entsoe.eu,False,
2023-02-19 20:00:00,Denmark,East Denmark,DK-DK2,78.45,134.39,87.2,81.49,entsoe.eu,False,
2023-02-19 21:00:00,Denmark,East Denmark,DK-DK2,80.97,134.84,86.74,80.93,entsoe.eu,False,
2023-02-19 22:00:00,Denmark,East Denmark,DK-DK2,82.25,136.9,86.49,81.1,entsoe.eu,False,
2023-02-19 23:00:00,Denmark,East Denmark,DK-DK2,76.04,132.99,87.26,82.27,entsoe.eu,False,
2023-02-20 00:00:00,Denmark,East Denmark,DK-DK2,78.19,141.4,86.58,85.89,entsoe.eu,False,
2023-02-20 01:00:00,Denmark,East Denmark,DK-DK2,74.16,141.11,87.24,87.04,entsoe.eu,False,
2023-02-20 02:00:00,Denmark,East Denmark,DK-DK2,73.5,140.11,87.38,87.38,entsoe.eu,False,
2023-02-20 03:00:00,Denmark,East Denmark,DK-DK2,68.82,132.09,88.19,87.23,entsoe.eu,False,
2023-02-20 04:00:00,Denmark,East Denmark,DK-DK2,67.61,133.99,88.39,87.55,entsoe.eu,False,
2023-02-20 05:00:00,Denmark,East Denmark,DK-DK2,63.28,130.09,89.14,87.22,entsoe.eu,False,
2023-02-20 06:00:00,Denmark,East Denmark,DK-DK2,58.96,125.61,89.9,87.08,entsoe.eu,False,
2023-02-20 07:00:00,Denmark,East Denmark,DK-DK2,57.99,123.75,90.13,87.09,entsoe.eu,False,
2023-02-20 08:00:00,Denmark,East Denmark,DK-DK2,63.01,125.26,89.28,87.27,entsoe.eu,False,
2023-02-20 09:00:00,Denmark,East Denmark,DK-DK2,85.39,144.46,86.78,86.25,entsoe.eu,False,
2023-02-20 10:00:00,Denmark,East Denmark,DK-DK2,81.51,134.44,87.43,86.82,entsoe.eu,False,
2023-02-20 11:00:00,Denmark,East Denmark,DK-DK2,82.17,134.77,87.33,86.72,entsoe.eu,False,
2023-02-20 12:00:00,Denmark,East Denmark,DK-DK2,89.64,140.84,86.1,85.49,entsoe.eu,False,
2023-02-20 13:00:00,Denmark,East Denmark,DK-DK2,95.41,148.02,85.16,84.58,entsoe.eu,False,
2023-02-20 14:00:00,Denmark,East Denmark,DK-DK2,95.79,150.37,85.12,84.52,entsoe.eu,False,
2023-02-20 15:00:00,Denmark,East Denmark,DK-DK2,88.85,151.93,85.86,85.42,entsoe.eu,False,
2023-02-20 16:00:00,Denmark,East Denmark,DK-DK2,62.81,127.19,89.21,86.6,entsoe.eu,False,
2023-02-20 17:00:00,Denmark,East Denmark,DK-DK2,65.27,135.25,88.81,87.01,entsoe.eu,False,
2023-02-20 18:00:00,Denmark,East Denmark,DK-DK2,63.25,123.14,89.19,85.99,entsoe.eu,False,
2023-02-20 19:00:00,Denmark,East Denmark,DK-DK2,62.75,117.68,89.28,85.61,entsoe.eu,False,
2023-02-20 20:00:00,Denmark,East Denmark,DK-DK2,64.29,118.31,89.02,85.43,entsoe.eu,False,
2023-02-20 21:00:00,Denmark,East Denmark,DK-DK2,62.76,116.77,89.29,86.23,entsoe.eu,False,
2023-02-20 22:00:00,Denmark,East Denmark,DK-DK2,54.83,107.56,90.71,87.53,entsoe.eu,False,
2023-02-20 23:00:00,Denmark,East Denmark,DK-DK2,50.81,101.55,91.71,88.71,entsoe.eu,False,
2023-02-21 00:00:00,Denmark,East Denmark,DK-DK2,48.27,97.7,92.11,89.21,entsoe.eu,False,
2023-02-21 01:00:00,Denmark,East Denmark,DK-DK2,48.91,98.79,91.72,89.65,entsoe.eu,False,
2023-02-21 02:00:00,Denmark,East Denmark,DK-DK2,54.19,103.88,90.79,89.08,entsoe.eu,False,
2023-02-21 03:00:00,Denmark,East Denmark,DK-DK2,59.19,112.31,89.9,88.32,entsoe.eu,False,
2023-02-21 04:00:00,Denmark,East Denmark,DK-DK2,67.75,123.72,88.46,86.81,entsoe.eu,False,
2023-02-21 05:00:00,Denmark,East Denmark,DK-DK2,75.98,140.92,87.32,85.91,entsoe.eu,False,
2023-02-21 06:00:00,Denmark,East Denmark,DK-DK2,76.03,148.38,87.41,85.49,entsoe.eu,False,
2023-02-21 07:00:00,Denmark,East Denmark,DK-DK2,84.3,155.03,86.03,85.82,entsoe.eu,False,
2023-02-21 08:00:00,Denmark,East Denmark,DK-DK2,86.01,152.62,85.61,85.43,entsoe.eu,False,
